,admin_action,case_origin,case_origin_circuit,case_source,case_source_circuit,cert_reason,court_direction_circuit_origin_mean,court_direction_circuit_origin_mean_10,court_direction_circuit_source_mean,court_direction_circuit_source_mean_10,court_direction_issue_mean,court_direction_issue_mean_10,court_direction_mean,court_direction_mean_10,court_direction_petitioner_mean,court_direction_petitioner_mean_10,court_direction_respondent_mean,court_direction_respondent_mean_10,current_court_agree_mean,current_court_agree_std,current_court_direction_circuit_origin_mean,current_court_direction_circuit_origin_std,current_court_direction_circuit_source_mean,current_court_direction_circuit_source_std,current_court_direction_issue_mean,current_court_direction_issue_mean_z,current_court_direction_issue_std,current_court_direction_mean,current_court_direction_petitioner_mean,current_court_direction_petitioner_std,current_court_direction_respondent_mean,current_court_direction_respondent_std,current_court_direction_std,diff_court_lc_direction,diff_court_lc_direction_abs,diff_court_lc_direction_abs_z,diff_court_lc_direction_z,diff_justice_court_direction,diff_justice_court_direction_abs,diff_justice_court_direction_issue,diff_justice_court_direction_issue_abs,diff_justice_court_direction_issue_z,diff_justice_court_direction_petitioner,diff_justice_court_direction_petitioner_abs,diff_justice_court_direction_respondent,diff_justice_court_direction_respondent_abs,diff_justice_court_direction_z,diff_justice_lc_direction,diff_justice_lc_direction_abs,diff_justice_lc_direction_abs_z,diff_justice_lc_direction_z,direction,docket,gender,is_chief,issue,issue_area,jurisdiction,justice,justice_agree_mean,justice_agree_mean_10,justice_direction_circuit_origin_mean,justice_direction_circuit_origin_mean_10,justice_direction_circuit_source_mean,justice_direction_circuit_source_mean_10,justice_direction_issue_mean,justice_direction_issue_mean_10,justice_direction_issue_mean_z,justice_direction_mean,justice_direction_mean_10,justice_direction_mean_z,justice_direction_petitioner_mean,justice_direction_petitioner_mean_10,justice_direction_respondent_mean,justice_direction_respondent_mean_10,law_type,lc_direction,lc_disagreement,lc_disposition,lower_court_direction_circuit_source_mean,lower_court_direction_circuit_source_mean_10,lower_court_direction_issue_mean,lower_court_direction_issue_mean_10,lower_court_direction_petitioner_mean,lower_court_direction_petitioner_mean_10,lower_court_direction_respondent_mean,lower_court_direction_respondent_mean_10,month_argument,month_decision,natural_court,outcome,party_president,petitioner,petitioner_dk,respondent,respondent_dk,segal_cover,year_of_birth,prediction,target,docket_vote_mean,docket_vote_sum,correct,year
8,-99.0,42.0,11.0,31.0,11.0,11.0,1.5,-99.0,1.5,-99.0,-99.0,-99.0,1.41,1.5,1.3333333333333333,-99.0,1.3181818181818181,1.35,0.7899999999999999,0.10793516572461474,1.5555555555555556,0.16666666666666638,1.5555555555555556,0.16666666666666638,-99.0,-0.8093233605585929,-99.0,1.4255406588584598,1.3703703703703702,0.1388888888888914,1.3012345679012345,0.19535062213689783,0.11019137394612612,0.4255406588584598,0.4255406588584598,0.13473264132942428,-98.0,0.08170571795313442,0.08170571795313442,-99.0,-99.0,-98.0,0.12962962962962976,0.12962962962962976,0.14320987654320994,0.14320987654320994,0.7414892384687183,0.5072463768115942,0.5072463768115942,0.14061850267553994,0.19148223668664419,2.0,2011-016-01,1,0,20320.0,2.0,1,114,0.57,0.9,1.5,-99.0,1.5,-99.0,-99.0,-99.0,-0.7871598810013307,1.5072463768115942,-99.0,0.11471932005888874,1.5,-99.0,1.4444444444444444,-99.0,9.0,1.0,1.0,9.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,1.1,-99.0,10.0,1,1704,1,0,126.0,3.0,28.0,5.0,0.73,1960,1,1,1,5,True,2011
0,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.80858777194906,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.1451051310084815,0.0,-0.04797093022581067,0.04797093022581067,-99.0,-99.0,-98.0,-0.19444444444444442,0.19444444444444442,-99.0,-99.0,-0.43169003817504364,-0.6185567010309279,0.6185567010309279,0.14855742802739477,0.10975794677859063,1.0,2011-021-01,0,0,20090.0,2.0,2,105,0.8514851485148515,0.9,1.5,-99.0,1.4285714285714286,-99.0,-99.0,-99.0,-0.7864597325941862,1.3814432989690721,1.5,0.10201045557580381,1.5,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,1,19.0,0.0,251.0,0.0,0.0,1936,1,1,1,9,True,2011
1,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8078541861152154,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.1450238783625229,0.0,-0.06858948692684153,0.06858948692684153,-99.0,-99.0,-98.0,0.05555555555555558,0.05555555555555558,-99.0,-99.0,-0.6172362739366599,-0.6391752577319587,0.6391752577319587,0.14996010582407576,0.1082014419011511,1.0,2011-021-01,0,0,20090.0,2.0,2,106,0.9108910891089109,1.0,1.25,-99.0,1.1428571428571428,-99.0,-99.0,-99.0,-0.7857614497789097,1.3608247422680413,1.6,0.09988032769729462,1.75,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,1,19.0,0.0,251.0,0.0,0.365,1936,1,1,1,9,True,2011
2,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8071225939836493,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.14494276206169054,0.0,-0.12013587867941888,0.12013587867941888,-99.0,-99.0,-98.0,-0.4444444444444444,0.4444444444444444,-99.0,-99.0,-1.0811018633407026,-0.6907216494845361,0.6907216494845361,0.15359296905487468,0.10440046680573369,1.0,2011-021-01,0,0,20090.0,2.0,2,108,0.8415841584158416,0.8,1.25,-99.0,1.1428571428571428,-99.0,-99.0,-99.0,-0.7850650242836588,1.309278350515464,1.4,0.09463822822554438,1.25,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,1,19.0,0.0,251.0,0.0,0.16,1948,1,1,1,9,True,2011
3,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8063929865384021,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.14486178172507932,0.0,0.14790535843398311,0.14790535843398311,-99.0,-99.0,-98.0,0.3055555555555556,0.3055555555555556,-99.0,-99.0,1.3309992015603171,-0.4226804123711341,0.4226804123711341,0.13416881317010723,0.12380648332923964,1.0,2011-021-01,1,0,20090.0,2.0,2,109,0.7029702970297029,0.9,1.625,-99.0,1.5714285714285714,-99.0,-99.0,-99.0,-0.7843704478878513,1.577319587628866,1.7,0.12157213918562808,2.0,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,0,19.0,0.0,251.0,0.0,0.68,1933,1,1,1,9,True,2011
4,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8056653548204972,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.14478093697327218,0.0,0.09635896668140576,0.09635896668140576,-99.0,-99.0,-98.0,0.05555555555555558,0.05555555555555558,-99.0,-99.0,0.8671336121562744,-0.47422680412371143,0.47422680412371143,0.13781504514411347,0.11999272682245588,1.0,2011-021-01,0,0,20090.0,2.0,2,110,0.7524752475247525,0.9,1.75,-99.0,1.7142857142857142,-99.0,-99.0,-99.0,-0.7836777124217595,1.5257731958762886,1.7,0.1163122703812058,1.75,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,0,19.0,0.0,251.0,0.0,0.475,1938,1,1,1,9,True,2011
5,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8049396899274791,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.1447002274283329,0.0,-0.09608089586154955,0.09608089586154955,-99.0,-99.0,-98.0,-0.19444444444444442,0.19444444444444442,-99.0,-99.0,-0.8646312549521503,-0.6666666666666667,0.6666666666666667,0.15163711154896095,0.10593715310298972,1.0,2011-021-01,0,1,20090.0,2.0,2,111,0.8811881188118812,1.0,1.2857142857142858,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,-0.7829868097661052,1.3333333333333333,1.6,0.09685223398438211,1.5,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,1,19.0,0.0,251.0,0.0,0.12,1955,1,1,1,9,True,2011
6,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8042159830129556,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.14461965271379848,0.0,-0.12013587867941888,0.12013587867941888,-99.0,-99.0,-98.0,-0.19444444444444442,0.19444444444444442,-99.0,-99.0,-1.0811018633407026,-0.6907216494845361,0.6907216494845361,0.15329077081237713,0.10412913341987894,1.0,2011-021-01,0,0,20090.0,2.0,2,112,0.8415841584158416,0.9,1.25,-99.0,1.1428571428571428,-99.0,-99.0,-99.0,-0.7822977318516597,1.309278350515464,1.7,0.0943731301718348,1.5,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,1,19.0,0.0,251.0,0.0,0.1,1950,1,1,1,9,True,2011
7,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8034942252861449,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.14453921245467177,0.0,0.12377726016681923,0.12377726016681923,-99.0,-99.0,-98.0,0.3055555555555556,0.3055555555555556,-99.0,-99.0,1.1138706277967225,-0.44680851063829796,0.44680851063829796,0.13557008954829675,0.12182188599760041,1.0,2011-021-01,1,0,20090.0,2.0,2,113,0.7524752475247525,0.9,1.75,-99.0,1.7142857142857142,-99.0,-99.0,-99.0,-0.7816104706588489,1.553191489361702,1.7,0.11893151936417716,2.0,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,0,19.0,0.0,251.0,0.0,0.78,1954,1,1,1,9,True,2011
8,-99.0,122.0,5.0,122.0,5.0,12.0,1.375,-99.0,1.2857142857142858,-99.0,-99.0,-99.0,1.4158415841584158,1.6,1.75,-99.0,-99.0,-99.0,0.7898789878987899,0.10545574461168578,1.486111111111111,0.2286442716270119,1.4232804232804233,0.25135059717639935,-99.0,-0.8027744080114266,-99.0,1.4294142291948828,1.6944444444444444,0.27322660517924985,-99.0,-99.0,0.11112355158485118,-0.5705857708051172,0.5705857708051172,0.14445890627741426,0.0,0.08487148509083142,0.08487148509083142,-99.0,-99.0,-98.0,0.3055555555555556,0.3055555555555556,-99.0,-99.0,0.7637578522319453,-0.48571428571428577,0.48571428571428577,0.13830940478350143,0.11892182631533951,1.0,2011-021-01,1,0,20090.0,2.0,2,114,0.5742574257425742,0.9,1.7142857142857142,-99.0,1.6666666666666667,-99.0,-99.0,-99.0,-0.7809250182173588,1.5142857142857142,-99.0,0.11493827466390118,2.0,-99.0,-99.0,-99.0,3.0,2.0,0.0,9.0,1.2857142857142858,-99.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,1.0,1,1704,1,0,19.0,0.0,251.0,0.0,0.73,1960,1,1,1,9,True,2011
0,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.8020565225078972,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.1356999642087017,0.0,-0.054641232463014555,0.054641232463014555,-99.0,-99.0,-98.0,0.0,0.0,-0.004629629629629539,0.004629629629629539,-0.5132521897307224,0.39603960396039595,0.39603960396039595,0.13174220759304034,0.18309150854672038,1.0,2011-017-01,0,0,10570.0,1.0,1,105,0.8476190476190476,0.8,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7802413666057504,1.396039603960396,1.6,0.1029313505367361,1.4285714285714286,-99.0,1.5,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,0,1,126.0,3.0,27.0,2.0,0.0,1936,0,0,0,1,True,2011
1,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.8013405601489313,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13562491568223217,0.0,-0.06454222256202446,0.06454222256202446,-99.0,-99.0,-98.0,0.0,0.0,-0.004629629629629539,0.004629629629629539,-0.606253475019423,0.38613861386138604,0.38613861386138604,0.13095241398418553,0.18226709650978865,2.0,2011-017-01,0,0,10570.0,1.0,1,106,0.9142857142857143,1.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7795595079510728,1.386138613861386,1.8,0.10187425663142105,1.4285714285714286,-99.0,1.5,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,1,126.0,3.0,27.0,2.0,0.365,1936,0,1,0,1,False,2011
2,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.8006265123617448,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13554999153741107,0.0,-0.11404717305707379,0.11404717305707379,-99.0,-99.0,-98.0,-0.2857142857142858,0.2857142857142858,-0.17129629629629628,0.17129629629629628,-1.0712599014629234,0.3366336633663367,0.3366336633663367,0.1272931868092382,0.17855478284386897,2.0,2011-017-01,0,0,10570.0,1.0,1,108,0.8476190476190476,0.9,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7788794344284818,1.3366336633663367,1.7,0.09681268892177372,1.1428571428571428,-99.0,1.3333333333333333,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,1,126.0,3.0,27.0,2.0,0.16,1948,0,1,0,1,False,2011
3,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.799914370626964,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13547519143103623,0.0,0.13347757941817373,0.13347757941817373,-99.0,-99.0,-98.0,0.0,0.0,0.1620370370370372,0.1620370370370372,1.2537722307545873,0.5841584158415842,0.5841584158415842,0.1451675094795991,0.19651515546945542,1.0,2011-017-01,1,0,10570.0,1.0,1,109,0.7047619047619048,0.9,1.2,-99.0,1.1666666666666667,-99.0,-99.0,-99.0,-0.778201138260865,1.5841584158415842,1.7,0.12180181314682845,1.4285714285714286,-99.0,1.6666666666666667,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,0,0,126.0,3.0,27.0,2.0,0.68,1933,0,0,0,1,True,2011
4,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.7992041264781996,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13540051502122996,0.0,0.09387361902213409,0.09387361902213409,-99.0,-99.0,-98.0,0.1428571428571428,0.1428571428571428,0.1620370370370372,0.1620370370370372,0.8817670895997852,0.5445544554455446,0.5445544554455446,0.1422146506228191,0.1935135424735402,2.0,2011-017-01,0,0,10570.0,1.0,1,110,0.7619047619047619,0.9,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7775246117184659,1.5445544554455446,1.9,0.11772604214651015,1.5714285714285714,-99.0,1.6666666666666667,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,0,126.0,3.0,27.0,2.0,0.475,1938,0,1,0,1,False,2011
5,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.7984957715016213,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13532596196743227,0.0,-0.0906808364234104,0.0906808364234104,-99.0,-99.0,-98.0,0.0,0.0,-0.0879629629629628,0.0879629629629628,-0.8517768681815903,0.3600000000000001,0.3600000000000001,0.12874258725178037,0.17992519852492,2.0,2011-017-01,0,1,10570.0,1.0,1,111,0.8857142857142857,1.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7768498471185143,1.36,1.8,0.09897011231285091,1.4285714285714286,-99.0,1.4166666666666667,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,1,126.0,3.0,27.0,2.0,0.12,1955,0,1,0,1,False,2011
6,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.7977892973355415,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13525153193039446,0.0,-0.11404717305707379,0.11404717305707379,-99.0,-99.0,-98.0,-0.1428571428571428,0.1428571428571428,-0.25462962962962954,0.25462962962962954,-1.0712599014629234,0.3366336633663367,0.3366336633663367,0.12697523059234167,0.1781172975222879,2.0,2011-017-01,0,0,10570.0,1.0,1,112,0.8476190476190476,0.9,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7761768368248605,1.3366336633663367,1.9,0.09654834683407641,1.2857142857142858,-99.0,1.25,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,1,126.0,3.0,27.0,2.0,0.1,1950,0,1,0,1,False,2011
7,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.7970846956699992,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.1351772245721726,0.0,0.1207477350051609,0.1207477350051609,-99.0,-99.0,-98.0,0.1428571428571428,0.1428571428571428,0.07870370370370372,0.07870370370370372,1.1341991496691144,0.5714285714285714,0.5714285714285714,0.14396350619107942,0.19518549841881164,2.0,2011-017-01,1,0,10570.0,1.0,1,113,0.7619047619047619,1.0,1.2,-99.0,1.1666666666666667,-99.0,-99.0,-99.0,-0.775505573247611,1.5714285714285714,1.8,0.12030099924162323,1.5714285714285714,-99.0,1.5833333333333333,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,0,126.0,3.0,27.0,2.0,0.78,1954,0,1,0,1,False,2011
8,-99.0,111.0,3.0,23.0,3.0,2.0,1.2,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,1.438095238095238,1.8,1.4285714285714286,-99.0,1.4615384615384615,1.4,0.7957671957671957,0.10181027117983889,1.2148148148148148,0.04444444444444514,1.2962962962962963,0.07349309197401997,-99.0,-0.7963819582463498,-99.0,1.4506808364234105,1.4285714285714286,0.14285714285714216,1.5046296296296295,0.14796719272682338,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.1351030395561211,0.0,0.08985970411713007,0.08985970411713007,-99.0,-99.0,-98.0,0.1428571428571428,0.1428571428571428,0.12037037037037046,0.12037037037037046,0.8440638658340958,0.5405405405405406,0.5405405405405406,0.14163910559331522,0.19281670568987752,2.0,2011-017-01,1,0,10570.0,1.0,1,114,0.5904761904761905,0.9,1.3333333333333333,-99.0,1.3333333333333333,-99.0,-99.0,-99.0,-0.7748360488427702,1.5405405405405406,-99.0,0.11710191020443515,1.5714285714285714,-99.0,1.625,-99.0,6.0,1.0,0.0,3.0,1.1666666666666667,-99.0,-99.0,-99.0,1.0,-99.0,1.1538461538461537,1.1,10.0,1,1704,1,0,126.0,3.0,27.0,2.0,0.73,1960,1,1,0,1,True,2011
0,-99.0,51.0,9.0,29.0,9.0,12.0,1.3064516129032258,1.45,1.3181818181818181,1.45,1.0,-99.0,1.438095238095238,1.8,1.5,-99.0,-99.0,-99.0,0.7957671957671957,0.10181027117983889,1.4083735909822868,0.18128803807851124,1.404040404040404,0.1772273964315724,1.1111111111111112,1.2472586888812662,0.3333333333333334,1.4506808364234105,1.3888888888888888,0.22047927592204933,-99.0,-99.0,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13502897654688634,0.0,-0.054641232463014555,0.054641232463014555,-0.11111111111111116,0.11111111111111116,-0.33333333333333326,0.11111111111111116,0.11111111111111116,-99.0,-99.0,-0.5132521897307224,0.39603960396039595,0.39603960396039595,0.13105217297837157,0.18213264701912163,2.0,2011-018-01,0,0,10050.0,1.0,1,105,0.8476190476190476,0.8,1.3,-99.0,1.3,-99.0,1.0,-99.0,1.2796466926189582,1.396039603960396,1.6,0.10237180312558493,1.5,-99.0,-99.0,-99.0,2.0,1.0,1.0,6.0,1.7575757575757576,1.7,2.0,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,1,1704,1,1,8.0,11.0,153.0,0.0,0.0,1936,1,1,1,9,True,2011
1,-99.0,51.0,9.0,29.0,9.0,12.0,1.3064516129032258,1.45,1.3181818181818181,1.45,1.0,-99.0,1.438095238095238,1.8,1.5,-99.0,-99.0,-99.0,0.7957671957671957,0.10181027117983889,1.4083735909822868,0.18128803807851124,1.404040404040404,0.1772273964315724,1.1111111111111112,1.2455443917025708,0.3333333333333334,1.4506808364234105,1.3888888888888888,0.22047927592204933,-99.0,-99.0,0.10646078780819894,0.4506808364234105,0.4506808364234105,0.13495503521040014,0.0,-0.06454222256202446,0.06454222256202446,-0.11111111111111116,0.11111111111111116,-0.33333333333333326,-0.38888888888888884,0.38888888888888884,-99.0,-99.0,-0.606253475019423,0.38613861386138604,0.38613861386138604,0.1302600284729167,0.18130638695635834,2.0,2011-018-01,0,0,10050.0,1.0,1,106,0.9142857142857143,1.0,1.2666666666666666,-99.0,1.2666666666666666,-99.0,1.0,-99.0,1.2778316284124276,1.386138613861386,1.8,0.10131072578091808,1.0,-99.0,-99.0,-99.0,2.0,1.0,1.0,6.0,1.7575757575757576,1.7,2.0,-99.0,1.5,-99.0,-99.0,-99.0,-99.0,1,1704,1,1,8.0,11.0,153.0,0.0,0.365,1936,1,1,1,9,True,2011
